Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,New Rating
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.43,471,2/19/2019,19:29,Credit card,448.56,4.76,22.43,7,High
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.97,41,2/12/2019,19:43,Cash,39.48,4.76,1.97,7,Medium
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.74,37,1/14/2019,10:11,Credit card,34.81,4.76,1.74,7,Medium
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.92,145,1/24/2019,19:20,Ewallet,138.48,4.76,6.92,5,Medium
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103,1/8/2019,12:58,Credit card,98.2,4.76,4.91,6,Medium
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.48,136,1/8/2019,11:59,Credit card,129.66,4.76,6.48,8,High
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.44,261,1/6/2019,19:46,Ewallet,248.76,4.76,12.44,4,Medium
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.85,102,3/27/2019,19:11,Credit card,96.96,4.76,4.85,4,Medium
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.89,208,2/27/2019,18:57,Credit card,197.7,4.76,9.89,5,Medium
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.21,760,1/6/2019,11:18,Cash,724.23,4.76,36.21,9,High
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.78,835,3/2/2019,12:40,Cash,795.51,4.76,39.78,6,Medium
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.12,528,3/29/2019,14:06,Cash,502.39,4.76,25.12,9,High
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,181,1/31/2019,20:48,Ewallet,172,4.76,8.6,8,High
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.24,110,1/18/2019,15:04,Credit card,104.88,4.76,5.24,6,Medium
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,188,2/2/2019,20:42,Cash,178.92,4.76,8.95,7,High
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.62,139,3/18/2019,13:45,Credit card,132.36,4.76,6.62,8,High
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98,2/4/2019,18:53,Ewallet,93.36,4.76,4.67,7,High
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732,3/5/2019,17:49,Credit card,697.4,4.76,34.87,9,High
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.26,384,3/9/2019,10:54,Cash,365.26,4.76,18.26,9,High
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,558,1/24/2019,10:38,Ewallet,531.16,4.76,26.56,9,High
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.69,56,3/1/2019,20:03,Ewallet,53.72,4.76,2.69,6,Medium
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.62,769,1/12/2019,18:22,Ewallet,732.48,4.76,36.62,6,Medium
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.62,685,1/8/2019,19:07,Credit card,652.3,4.76,32.62,5,Medium
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.53,116,3/26/2019,19:28,Credit card,110.61,4.76,5.53,8,High
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.46,94,3/14/2019,11:16,Ewallet,89.28,4.76,4.46,4,Medium
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,385,1/24/2019,15:05,Ewallet,366.4,4.76,18.32,8,High
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.3,300,2/17/2019,15:28,Ewallet,285.92,4.76,14.3,5,Medium
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,811,2/11/2019,10:38,Credit card,772,4.76,38.6,6,Medium
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.07,757,1/31/2019,15:12,Credit card,721.3,4.76,36.07,4,Medium
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,802,3/5/2019,19:40,Ewallet,763.68,4.76,38.18,5,Medium
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86,2/13/2019,13:59,Cash,82.14,4.76,4.11,6,Medium
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.13,402,3/16/2019,18:51,Cash,382.56,4.76,19.13,8,High
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401,2/26/2019,11:58,Ewallet,382.16,4.76,19.11,5,Medium
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,152,1/22/2019,18:08,Credit card,144.3,4.76,7.22,8,High
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.67,98,1/3/2019,13:07,Cash,93.38,4.76,4.67,10,High
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830,1/31/2019,20:32,Ewallet,790.83,4.76,39.54,6,Medium
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.69,1022,1/15/2019,13:48,Credit card,973.7,4.76,48.69,5,Medium
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.72,57,3/15/2019,16:26,Ewallet,54.36,4.76,2.72,4,Medium
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.64,97,3/15/2019,10:50,Credit card,92.78,4.76,4.64,10,High
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.9,145,1/12/2019,16:45,Ewallet,138.06,4.76,6.9,8,High
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714,2/23/2019,11:12,Cash,680.31,4.76,34.02,8,High
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.89,19,1/14/2019,10:38,Cash,17.75,4.76,0.89,9,High
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90,3/15/2019,14:38,Ewallet,86,4.76,4.3,6,Medium
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.28,447,3/14/2019,16:45,Ewallet,425.68,4.76,21.28,5,Medium
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,404,1/27/2019,20:03,Credit card,384.64,4.76,19.23,8,High
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,248,2/3/2019,14:35,Credit card,235.8,4.76,11.79,6,Medium
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.58,222,3/25/2019,16:32,Ewallet,211.56,4.76,10.58,7,Medium
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,442,2/14/2019,11:36,Credit card,420.56,4.76,21.03,5,Medium
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681,1/28/2019,13:53,Credit card,648.99,4.76,32.45,8,High
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,263,2/25/2019,18:37,Cash,250.28,4.76,12.51,10,High
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,100,1/9/2019,16:34,Cash,94.8,4.76,4.74,4,Medium
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.26,299,3/12/2019,11:01,Ewallet,285.11,4.76,14.26,5,Medium
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.39,281,1/2/2019,20:08,Credit card,267.78,4.76,13.39,5,Medium
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.02,63,2/28/2019,17:38,Cash,60.3,4.76,3.02,6,Medium
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.4,554,2/25/2019,11:58,Ewallet,527.9,4.76,26.4,10,High
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345,2/16/2019,10:52,Cash,328.59,4.76,16.43,4,Medium
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.45,177,1/1/2019,19:31,Cash,168.96,4.76,8.45,6,Medium
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,363,2/15/2019,13:51,Cash,345.54,4.76,17.28,5,Medium
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.08,107,3/17/2019,11:55,Credit card,101.52,4.76,5.08,4,Medium
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.87,375,1/12/2019,11:42,Cash,357.49,4.76,17.87,7,Medium
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.21,760,3/15/2019,14:48,Credit card,724.24,4.76,36.21,7,Medium
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225,1/28/2019,11:51,Cash,214.3,4.76,10.72,6,Medium
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.99,42,2/25/2019,20:19,Cash,39.75,4.76,1.99,6,Medium
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,102,1/19/2019,10:17,Ewallet,96.8,4.76,4.84,9,High
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.61,349,1/8/2019,14:25,Ewallet,332.1,4.76,16.61,6,Medium
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,16,336,2/20/2019,15:18,Credit card,319.9,4.76,16,10,High
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486,2/7/2019,15:06,Cash,463.28,4.76,23.16,8,High
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.1,149,3/6/2019,20:57,Cash,141.9,4.76,7.1,9,High
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,318,2/6/2019,15:16,Credit card,302.7,4.76,15.14,9,High
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,833,1/28/2019,17:47,Credit card,793.28,4.76,39.66,4,Medium
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193,2/9/2019,12:02,Ewallet,183.88,4.76,9.19,5,Medium
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435,3/24/2019,14:08,Credit card,414.4,4.76,20.72,7,Medium
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.51,515,1/27/2019,10:44,Credit card,490.1,4.76,24.51,4,Medium
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.37,92,3/27/2019,20:29,Credit card,87.45,4.76,4.37,7,High
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.35,217,2/22/2019,11:26,Ewallet,206.91,4.76,10.35,9,High
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.94,83,3/2/2019,12:36,Ewallet,78.78,4.76,3.94,6,Medium
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103,2/8/2019,10:58,Cash,98.22,4.76,4.91,7,Medium
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.76,58,1/10/2019,11:10,Ewallet,55.12,4.76,2.76,9,High
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.42,93,2/15/2019,17:38,Credit card,88.31,4.76,4.42,5,Medium
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,834,2/15/2019,20:51,Credit card,794.25,4.76,39.71,8,High
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.53,53,3/2/2019,19:26,Ewallet,50.62,4.76,2.53,7,High
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.98,629,3/24/2019,13:33,Ewallet,599.52,4.76,29.98,7,High
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.95,398,1/3/2019,20:24,Ewallet,378.9,4.76,18.95,10,High
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.69,56,2/3/2019,20:13,Ewallet,53.78,4.76,2.69,5,Medium
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.57,222,2/24/2019,14:26,Ewallet,211.44,4.76,10.57,9,High
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.99,126,2/21/2019,12:40,Ewallet,119.73,4.76,5.99,9,High
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.29,69,1/9/2019,18:43,Ewallet,65.7,4.76,3.29,5,Medium
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,264,2/25/2019,13:22,Ewallet,251.4,4.76,12.57,9,High
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415,2/9/2019,11:45,Cash,395.46,4.76,19.77,6,Medium
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,290,2/7/2019,15:55,Cash,276.12,4.76,13.81,7,High
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.33,70,1/26/2019,14:41,Credit card,66.66,4.76,3.33,6,Medium
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.83,80,3/2/2019,18:18,Credit card,76.54,4.76,3.83,6,Medium
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.62,181,3/11/2019,19:44,Credit card,172.45,4.76,8.62,9,High
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.32,889,1/1/2019,11:36,Credit card,846.3,4.76,42.32,9,High
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271,2/10/2019,13:51,Ewallet,258.37,4.76,12.92,7,Medium
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.48,640,1/26/2019,15:17,Cash,609.56,4.76,30.48,6,Medium
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.99,105,3/6/2019,11:55,Credit card,99.84,4.76,4.99,7,Medium
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,168,2/26/2019,15:10,Ewallet,159.6,4.76,7.98,5,Medium
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.27,27,3/10/2019,18:10,Credit card,25.45,4.76,1.27,5,Medium
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.39,71,2/4/2019,20:43,Credit card,67.77,4.76,3.39,7,Medium
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334,2/7/2019,19:30,Ewallet,318.55,4.76,15.93,9,High
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.48,31,2/18/2019,14:42,Ewallet,29.52,4.76,1.48,4,Medium
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.8,521,1/3/2019,19:08,Credit card,496,4.76,24.8,6,Medium
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633,1/28/2019,15:46,Credit card,602.96,4.76,30.15,8,High
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804,1/24/2019,18:10,Ewallet,766,4.76,38.3,6,Medium
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.75,184,2/22/2019,18:35,Ewallet,174.9,4.76,8.75,7,Medium
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022,3/2/2019,17:16,Ewallet,973.8,4.76,48.69,4,Medium
226-31-3081,C,Naypyitaw,Normal,Female,Electronic accessories,15.28,5,3.82,80,3/8/2019,10:29,Cash,76.4,4.76,3.82,10,High
699-14-3026,C,Naypyitaw,Normal,Male,Electronic accessories,85.39,7,29.89,628,3/25/2019,18:30,Ewallet,597.73,4.76,29.89,4,Medium
315-22-5665,C,Naypyitaw,Normal,Female,Home and lifestyle,73.56,10,36.78,772,2/24/2019,11:38,Ewallet,735.6,4.76,36.78,8,High
300-71-4605,C,Naypyitaw,Member,Male,Electronic accessories,86.04,5,21.51,452,2/25/2019,11:24,Ewallet,430.2,4.76,21.51,5,Medium
183-56-6882,C,Naypyitaw,Member,Female,Food and beverages,99.42,4,19.88,418,2/6/2019,10:42,Ewallet,397.68,4.76,19.88,8,High
232-16-2483,C,Naypyitaw,Member,Female,Sports and travel,68.12,1,3.41,72,1/7/2019,12:28,Ewallet,68.12,4.76,3.41,7,Medium
333-73-7901,C,Naypyitaw,Normal,Female,Health and beauty,54.92,8,21.97,461,3/23/2019,13:24,Ewallet,439.36,4.76,21.97,8,High
554-53-8700,C,Naypyitaw,Member,Male,Home and lifestyle,56.11,2,5.61,118,2/2/2019,10:11,Cash,112.22,4.76,5.61,6,Medium
228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,98.7,8,39.48,829,3/4/2019,20:39,Cash,789.6,4.76,39.48,8,High
617-15-4209,C,Naypyitaw,Member,Male,Health and beauty,15.37,2,1.54,32,3/16/2019,19:47,Cash,30.74,4.76,1.54,7,High
574-22-5561,C,Naypyitaw,Member,Female,Fashion accessories,82.63,10,41.32,868,3/19/2019,17:08,Ewallet,826.3,4.76,41.32,8,High
326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,91.4,7,31.99,672,2/3/2019,10:19,Cash,639.8,4.76,31.99,10,High
778-71-5554,C,Naypyitaw,Member,Male,Fashion accessories,15.43,1,0.77,16,1/25/2019,15:46,Credit card,15.43,4.76,0.77,6,Medium
399-46-5918,C,Naypyitaw,Normal,Female,Electronic accessories,85.98,8,34.39,722,2/28/2019,19:01,Cash,687.84,4.76,34.39,8,High
120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,30.61,6,9.18,193,3/12/2019,20:36,Cash,183.66,4.76,9.18,9,High
285-68-5083,C,Naypyitaw,Member,Female,Sports and travel,24.74,3,3.71,78,2/15/2019,17:47,Credit card,74.22,4.76,3.71,10,High
803-83-5989,C,Naypyitaw,Normal,Male,Home and lifestyle,55.73,6,16.72,351,2/24/2019,10:55,Ewallet,334.38,4.76,16.72,7,Medium
838-78-4295,C,Naypyitaw,Normal,Female,Health and beauty,33.47,2,3.35,70,2/10/2019,15:43,Ewallet,66.94,4.76,3.35,7,Medium
393-65-2792,C,Naypyitaw,Normal,Male,Food and beverages,89.48,10,44.74,940,1/6/2019,12:46,Credit card,894.8,4.76,44.74,10,High
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,62.12,10,31.06,652,2/11/2019,16:19,Cash,621.2,4.76,31.06,6,Medium
841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,6,22.77,478,3/9/2019,18:21,Cash,455.46,4.76,22.77,9,High
732-94-0499,C,Naypyitaw,Normal,Female,Electronic accessories,41.65,10,20.83,437,1/13/2019,17:04,Credit card,416.5,4.76,20.83,5,Medium
263-10-3913,C,Naypyitaw,Member,Male,Fashion accessories,49.04,9,22.07,463,1/9/2019,14:20,Credit card,441.36,4.76,22.07,9,High
829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.16,822,3/5/2019,16:24,Ewallet,783.1,4.76,39.16,7,Medium
756-01-7507,C,Naypyitaw,Normal,Female,Health and beauty,20.38,5,5.1,107,1/22/2019,18:56,Cash,101.9,4.76,5.1,6,Medium
870-72-4431,C,Naypyitaw,Normal,Female,Health and beauty,99.19,6,29.76,625,1/21/2019,14:42,Credit card,595.14,4.76,29.76,6,Medium
480-63-2856,C,Naypyitaw,Normal,Male,Food and beverages,19.25,8,7.7,162,1/23/2019,18:37,Ewallet,154,4.76,7.7,7,Medium
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.07,338,2/23/2019,18:45,Credit card,321.44,4.76,16.07,8,High
360-39-5055,C,Naypyitaw,Member,Male,Sports and travel,48.91,5,12.23,257,3/9/2019,10:17,Cash,244.55,4.76,12.23,7,Medium
730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.07,610,3/5/2019,14:31,Ewallet,581.42,4.76,29.07,4,Medium
362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,19.13,402,3/25/2019,10:23,Cash,382.6,4.76,19.13,10,High
565-80-5980,C,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,9.48,199,1/23/2019,10:25,Cash,189.52,4.76,9.48,7,High
225-32-0908,C,Naypyitaw,Normal,Female,Sports and travel,44.86,10,22.43,471,1/26/2019,19:54,Ewallet,448.6,4.76,22.43,8,High
512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,89.75,1,4.49,94,2/6/2019,20:05,Credit card,89.75,4.76,4.49,7,Medium
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,3.74,78,2/9/2019,13:11,Cash,74.7,4.76,3.74,4,Medium
163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.44,51,3/26/2019,19:20,Cash,48.71,4.76,2.44,4,Medium
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.35,742,3/1/2019,13:22,Cash,706.95,4.76,35.35,7,High
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.38,218,2/1/2019,11:27,Cash,207.63,4.76,10.38,5,Medium
628-34-3388,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,8.21,172,1/5/2019,20:54,Credit card,164.28,4.76,8.21,8,High
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.29,321,3/24/2019,10:43,Cash,305.82,4.76,15.29,4,Medium
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.99,861,3/3/2019,14:30,Cash,819.7,4.76,40.99,9,High
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.73,309,2/5/2019,10:41,Credit card,294.63,4.76,14.73,8,High
237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.36,763,2/1/2019,20:31,Credit card,727.11,4.76,36.36,10,High
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.05,85,3/2/2019,13:01,Credit card,81.06,4.76,4.05,7,High
659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.99,420,1/12/2019,12:02,Credit card,399.84,4.76,19.99,7,Medium
336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.56,537,3/13/2019,19:52,Credit card,511.28,4.76,25.56,5,Medium
189-08-9157,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.28,300,1/8/2019,16:17,Credit card,285.57,4.76,14.28,6,Medium
663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.42,576,1/8/2019,15:57,Ewallet,548.32,4.76,27.42,9,High
483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512,3/8/2019,16:43,Ewallet,487.8,4.76,24.39,5,Medium
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.53,284,2/18/2019,19:39,Cash,270.66,4.76,13.53,6,Medium
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,943,1/23/2019,13:00,Credit card,898,4.76,44.9,5,Medium
280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950,1/25/2019,13:48,Cash,905,4.76,45.25,8,High
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720,2/5/2019,19:57,Cash,686,4.76,34.3,9,High
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.52,32,2/22/2019,10:36,Credit card,30.41,4.76,1.52,8,High
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.88,291,3/8/2019,17:11,Credit card,277.56,4.76,13.88,10,High
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.23,278,3/19/2019,12:46,Credit card,264.56,4.76,13.23,6,Medium
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.1,254,3/11/2019,16:07,Credit card,241.92,4.76,12.1,7,High
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.94,104,2/7/2019,18:23,Ewallet,98.88,4.76,4.94,10,High
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.39,680,1/28/2019,13:05,Cash,647.76,4.76,32.39,9,High
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.27,363,1/19/2019,19:39,Credit card,345.44,4.76,17.27,8,High
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160,1/30/2019,19:42,Ewallet,152.8,4.76,7.64,7,Medium
234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1004,1/16/2019,13:32,Cash,955.8,4.76,47.79,5,Medium
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175,3/3/2019,19:17,Cash,166.8,4.76,8.34,6,Medium
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.88,165,2/13/2019,10:50,Credit card,157.57,4.76,7.88,5,Medium
342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273,1/28/2019,16:47,Ewallet,260.4,4.76,13.02,10,High
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.49,472,2/9/2019,10:00,Cash,449.82,4.76,22.49,6,Medium
434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.39,323,1/23/2019,11:51,Cash,307.76,4.76,15.39,8,High
824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.72,288,1/25/2019,15:00,Ewallet,274.48,4.76,13.72,6,Medium
593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.96,293,1/28/2019,20:50,Credit card,279.24,4.76,13.96,6,Medium
286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,830,3/16/2019,19:08,Cash,790.2,4.76,39.51,9,High
556-86-3144,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.71,78,1/13/2019,19:30,Cash,74.29,4.76,3.71,5,Medium
848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,92,3/26/2019,18:03,Cash,87.4,4.76,4.37,5,Medium
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174,3/12/2019,19:58,Credit card,166,4.76,8.3,8,High
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.85,375,2/17/2019,19:57,Credit card,356.95,4.76,17.85,6,Medium
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.75,121,1/29/2019,10:01,Credit card,114.9,4.76,5.75,7,Medium
426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.49,451,1/14/2019,10:02,Cash,429.87,4.76,21.49,10,High
672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.99,630,1/4/2019,18:19,Credit card,599.85,4.76,29.99,10,High
263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.27,300,3/18/2019,17:38,Ewallet,285.3,4.76,14.27,8,High
